exon_id	logit_mean_psi	Retina - Eye	RPE/Choroid/Sclera - Eye	Subcutaneous - Adipose	Visceral (Omentum) - Adipose	Adrenal Gland	Aorta - Artery	Coronary - Artery	Tibial - Artery	Bladder	Amygdala - Brain	Anterior cingulate - Brain	Caudate nucleus - Brain	Cerebellar Hemisphere - Brain	Cerebellum - Brain	Cortex - Brain	Frontal Cortex - Brain	Hippocampus - Brain	Hypothalamus - Brain	Nucleus accumbens - Brain	Putamen - Brain	Spinal cord (C1) - Brain	Substantia nigra - Brain	Mammary Tissue - Breast	EBV-xform lymphocytes - Cells	Leukemia (CML) - Cells	Xform. fibroblasts - Cells	Ectocervix - Cervix	Endocervix - Cervix	Sigmoid - Colon	Transverse - Colon	Gastroesoph. Junc. - Esophagus	Mucosa - Esophagus	Muscularis - Esophagus	Fallopian Tube	Atrial Appendage - Heart	Left Ventricle - Heart	Cortex - Kidney	Liver	Lung	Minor Salivary Gland	Skeletal - Muscle	Tibial - Nerve	Ovary	Pancreas	Pituitary	Prostate	Not Sun Exposed - Skin	Sun Exposed (Lower leg) - Skin	Ileum - Small Intestine	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole Blood	Retina - Eye_pred_delta_logit	RPE/Choroid/Sclera - Eye_pred_delta_logit	Subcutaneous - Adipose_pred_delta_logit	Visceral (Omentum) - Adipose_pred_delta_logit	Adrenal Gland_pred_delta_logit	Aorta - Artery_pred_delta_logit	Coronary - Artery_pred_delta_logit	Tibial - Artery_pred_delta_logit	Bladder_pred_delta_logit	Amygdala - Brain_pred_delta_logit	Anterior cingulate - Brain_pred_delta_logit	Caudate nucleus - Brain_pred_delta_logit	Cerebellar Hemisphere - Brain_pred_delta_logit	Cerebellum - Brain_pred_delta_logit	Cortex - Brain_pred_delta_logit	Frontal Cortex - Brain_pred_delta_logit	Hippocampus - Brain_pred_delta_logit	Hypothalamus - Brain_pred_delta_logit	Nucleus accumbens - Brain_pred_delta_logit	Putamen - Brain_pred_delta_logit	Spinal cord (C1) - Brain_pred_delta_logit	Substantia nigra - Brain_pred_delta_logit	Mammary Tissue - Breast_pred_delta_logit	EBV-xform lymphocytes - Cells_pred_delta_logit	Leukemia (CML) - Cells_pred_delta_logit	Xform. fibroblasts - Cells_pred_delta_logit	Ectocervix - Cervix_pred_delta_logit	Endocervix - Cervix_pred_delta_logit	Sigmoid - Colon_pred_delta_logit	Transverse - Colon_pred_delta_logit	Gastroesoph. Junc. - Esophagus_pred_delta_logit	Mucosa - Esophagus_pred_delta_logit	Muscularis - Esophagus_pred_delta_logit	Fallopian Tube_pred_delta_logit	Atrial Appendage - Heart_pred_delta_logit	Left Ventricle - Heart_pred_delta_logit	Cortex - Kidney_pred_delta_logit	Liver_pred_delta_logit	Lung_pred_delta_logit	Minor Salivary Gland_pred_delta_logit	Skeletal - Muscle_pred_delta_logit	Tibial - Nerve_pred_delta_logit	Ovary_pred_delta_logit	Pancreas_pred_delta_logit	Pituitary_pred_delta_logit	Prostate_pred_delta_logit	Not Sun Exposed - Skin_pred_delta_logit	Sun Exposed (Lower leg) - Skin_pred_delta_logit	Ileum - Small Intestine_pred_delta_logit	Spleen_pred_delta_logit	Stomach_pred_delta_logit	Testis_pred_delta_logit	Thyroid_pred_delta_logit	Uterus_pred_delta_logit	Vagina_pred_delta_logit	Whole Blood_pred_delta_logit
GT_65328	4.624609931340568	98.49565281	99.67219051	99.3465717	98.9710042	98.22259165	98.8086353	99.02709659	98.85020853	99.45312495	99.5803444	98.59708223	99.23343035	96.80667971	97.3375088	98.96267912	99.73884932	98.60615555	98.17316002	98.79207592	99.48080934	98.78277802	99.49700203	99.37368261	100.0		98.23355722	98.47718349	100.0	99.47173835	99.24021284	99.38648719	99.2352385	98.750135	98.61061441	98.96317261	97.85138529	99.48411782	99.31886331	98.98979241	99.09182461	97.10690377	99.6296096	99.76247037	99.15812583	98.72319225	98.97660488	99.4198218	99.6062768	98.99752642	99.25459463	99.38751357	99.71171056	99.51910599	99.18323731	99.55181241	99.68060637	0.5390625	0.16894531	-0.55078125	0.609375	0.1328125	-0.045654297	-0.4921875	0.24511719	-0.06542969	-0.54296875	0.22753906	0.076660156	-0.44726562	-0.0390625	-0.018554688	0.7265625	-0.27539062	0.027954102	-0.19140625	-0.15625	0.0035247803	0.22949219	-0.12792969	0.00060653687	-0.18554688	-0.46484375	-0.46289062	0.6328125	-0.3046875	-0.75	0.0040893555	-0.27734375	-0.59375	-0.34765625	0.31445312	-0.23925781	0.07470703	0.08496094	-0.60546875	0.012207031	0.32226562	0.76953125	-0.41601562	-0.765625	0.0044555664	0.3046875	-0.115722656	-0.4765625	0.6328125	0.51171875	-0.33789062	-0.037353516	0.48828125	0.30664062	0.61328125	-0.22070312
GT_65672	-5.592563616258564	0.542301729	0.107292561	0.697743188	0.218223943	0.040939598	0.474271351	0.237698815	0.777620515	0.985851405	0.08741253	0.036222745	0.158878773	0.186950641	0.196041525	0.054524551	0.100898847	0.10294398	0.164229075	0.136522014	0.069008293	0.053280375	0.026651386	0.771492225	0.187425024	0.325559136	0.102398558	0.590031709	2.472640164	0.331898952	0.148754019	0.170577905	0.155461306	0.149124224	0.287344828	0.332991902	0.057961186	0.310683545	0.023583962	0.57797582	0.212386835	0.118591494	0.575798944	0.644810845	0.265406492	0.331059136	0.171553823	1.164331263	1.004979397	0.432210917	0.221558038	0.38109705	0.356603791	0.288245237	0.332788724	0.558699601	1.273635406	0.5390625	0.11279297	-0.66015625	0.67578125	0.095214844	0.02734375	-0.47851562	0.26953125	-0.078125	-0.5234375	0.25585938	0.099609375	-0.31640625	0.008178711	-0.05834961	0.76171875	-0.28320312	0.092285156	-0.20703125	-0.16210938	-0.09033203	0.24804688	-0.15332031	-0.035888672	-0.21386719	-0.421875	-0.53515625	0.62109375	-0.24804688	-0.84765625	-0.0051574707	-0.25976562	-0.6015625	-0.35351562	0.33007812	-0.22851562	0.048339844	0.068359375	-0.609375	0.006500244	0.390625	0.7578125	-0.33789062	-0.73828125	-0.014221191	0.31640625	-0.07421875	-0.48242188	0.61328125	0.54296875	-0.30859375	-0.07421875	0.50390625	0.3046875	0.56640625	-0.17285156
GT_66094	-3.151463756186044			0.0					0.0		0.0					0.0		0.0			0.0				0.0															0.0					0.0	0.0	0.0		0.0	0.0			57.4470972					0.5625	0.14160156	-0.640625	0.66015625	0.111328125	0.023803711	-0.5078125	0.24804688	-0.06982422	-0.53125	0.25195312	0.09277344	-0.37109375	-0.022705078	-0.061279297	0.74609375	-0.28125	0.07763672	-0.19140625	-0.16601562	-0.100097656	0.23632812	-0.14648438	-0.024414062	-0.19140625	-0.4375	-0.515625	0.609375	-0.25195312	-0.82421875	0.017578125	-0.26953125	-0.625	-0.36914062	0.33789062	-0.24023438	0.052734375	0.08935547	-0.58984375	0.0087890625	0.3828125	0.77734375	-0.34179688	-0.75	-0.017578125	0.32226562	-0.099121094	-0.46289062	0.61328125	0.55078125	-0.328125	-0.05419922	0.4921875	0.28515625	0.5703125	-0.17675781
GT_69261	3.524926555337616	97.20052811	94.36132229	90.13660416	94.42141747	93.89171656	97.99244982	97.89224551	97.71201244	98.30148524	99.0930942	99.36031717	99.33744559	99.34533547	99.56306254	99.51885405	99.58888481	99.26761553	99.11440563	99.43775956	99.40495877	99.048809	99.18552762	94.20312028	97.08643443	97.02313892	98.88874097	98.7032675	100.0	97.85652153	97.54304711	97.91585966	97.4889394	97.45843591	98.25806392	98.40928875	97.98911005	95.92461015	94.70138484	94.13090619	95.15692073	96.93583197	96.61102836	98.98715314	95.51053972	98.44290862	97.80450678	91.31031849	91.26144387	94.97312151	95.71922337	95.50888445	99.34510033	97.50575004	98.98572675	98.67102896	90.29076123	0.52734375	0.09814453	-0.65625	0.6796875	0.091308594	0.028442383	-0.4609375	0.29101562	-0.07910156	-0.5234375	0.23632812	0.11035156	-0.3046875	0.014038086	-0.052001953	0.75	-0.29882812	0.07714844	-0.19628906	-0.16503906	-0.080078125	0.24609375	-0.15234375	-0.036621094	-0.22167969	-0.41210938	-0.55078125	0.609375	-0.25195312	-0.85546875	-0.010375977	-0.25976562	-0.58203125	-0.32226562	0.3203125	-0.21191406	0.05517578	0.0625	-0.62109375	-0.0054016113	0.38085938	0.7421875	-0.35351562	-0.70703125	-0.006011963	0.30859375	-0.056396484	-0.49023438	0.609375	0.53125	-0.29492188	-0.07763672	0.515625	0.31445312	0.56640625	-0.171875
GT_69809	-5.566288267339135	0.106487227	0.238414962	0.06261843	0.147741787	0.072319065	0.134195085	0.286666247	0.13612651	0.0	0.300297297	0.087108014	0.0	0.036898893	0.114811711	0.214590844	0.0	0.113378685	0.0	0.0	0.271736413	0.149480568	0.134770889	0.092971491	5.429225641	3.518834811	0.123913507	0.0	0.0	0.079533139	0.236761731	0.12082987	0.319072518	0.154450435	0.574775862	0.304500609	0.579249989	0.179845324	0.188664319	0.233317282	0.0	0.039347779	0.127745198	0.121208485	0.145773324	0.359291133	0.369457307	0.102210751	0.078866091	0.116735019	0.303950608	0.25238166	1.141116085	0.34426572	0.042050463	0.17260817	2.875839755	0.5390625	0.11230469	-0.67578125	0.671875	0.08886719	0.017700195	-0.48242188	0.265625	-0.088378906	-0.51171875	0.26757812	0.08984375	-0.296875	0.0234375	-0.052246094	0.77734375	-0.27929688	0.10205078	-0.21289062	-0.14257812	-0.09326172	0.26171875	-0.15820312	-0.059570312	-0.21484375	-0.4140625	-0.53515625	0.63671875	-0.25585938	-0.85546875	-0.017700195	-0.27148438	-0.61328125	-0.37304688	0.328125	-0.23632812	0.043701172	0.061279297	-0.61328125	0.010131836	0.40039062	0.74609375	-0.3203125	-0.76953125	-0.013793945	0.328125	-0.091796875	-0.48632812	0.60546875	0.5390625	-0.32226562	-0.080566406	0.5078125	0.30664062	0.5625	-0.16796875
GT_69812	-4.861721919503759	3.614518072	0.54198374	0.598901691	0.798149073	0.354054681	1.126685779	0.735290686	1.383784948	0.446428571	0.242718447	0.892861607	0.806451613	2.112676937	1.600762712	1.754387218	2.050107062	0.653596405	0.890583969	0.663135279	1.605504587	1.679572351	0.939845865	0.432267771	0.808220794	0.3499985	0.434944183	1.020367347	0.0	0.668545039	0.383384665	0.559441958	0.285064139	1.052625684	0.0	0.207686397	1.230639471	0.0	1.666664815	0.914284286	0.197631423	1.318956724	0.469963833	0.202758719	0.680263946	0.672172699	0.326445593	0.41469372	0.446617397	0.312182102	0.35971223	0.26881298	0.28006648	0.438141237	0.118623369	0.317462698	0.664734971	0.5546875	0.12792969	-0.62109375	0.66796875	0.11376953	0.036865234	-0.5	0.2578125	-0.05859375	-0.546875	0.23046875	0.10644531	-0.3828125	-0.03515625	-0.06689453	0.71484375	-0.29296875	0.06689453	-0.17480469	-0.18457031	-0.092285156	0.20898438	-0.14941406	0.00970459	-0.19628906	-0.4375	-0.5234375	0.58203125	-0.23535156	-0.8203125	0.025756836	-0.24902344	-0.60546875	-0.33007812	0.33007812	-0.22460938	0.049316406	0.10253906	-0.58203125	0.0017242432	0.3671875	0.77734375	-0.36523438	-0.69921875	-0.01574707	0.30273438	-0.07080078	-0.4609375	0.61328125	0.55078125	-0.30273438	-0.052490234	0.48632812	0.28320312	0.5703125	-0.1796875
GT_69887	-4.014364246339957	2.383490173	1.298055484	1.330073573	0.833333333	0.0	1.526717557	2.093382211	0.834882387	0.0	0.72000332	0.294983776	1.065347301	1.491850301	1.068252923	0.837319378	1.372998856	0.802313327	0.591280441	1.51141397	1.394042751	0.863490043	0.437980311	3.712873762		0.0	0.0	0.980392157	0.0	0.980392157	0.546825701	1.823421723	0.705212093	1.995054826		2.586206897	0.0	1.851835979	1.803618678	1.62461677	2.360475513	3.225806452	1.973880824	4.838741935	1.260317015	0.657894737	3.765523527	2.26962204	2.266693048	1.053358848	1.423924829	0.856531049	17.10548631	3.46425083	4.651162791	1.491937661	1.737666182	0.54296875	0.13867188	-0.59375	0.6484375	0.11816406	-0.001876831	-0.484375	0.26171875	-0.06347656	-0.54296875	0.22558594	0.09814453	-0.40039062	-0.024658203	-0.049316406	0.73046875	-0.29101562	0.044921875	-0.19042969	-0.16992188	-0.049072266	0.23144531	-0.13378906	-0.0040283203	-0.19726562	-0.44335938	-0.51171875	0.60546875	-0.27539062	-0.796875	0.0067443848	-0.26367188	-0.59375	-0.32617188	0.31640625	-0.22558594	0.076171875	0.078125	-0.6015625	-0.004699707	0.34765625	0.765625	-0.38867188	-0.72265625	-0.0005493164	0.3125	-0.079589844	-0.4765625	0.625	0.52734375	-0.31445312	-0.042236328	0.5	0.30664062	0.58984375	-0.1953125
GT_70113	-5.087632373707478	0.454664941	0.0	0.34756076	0.350930572	0.125874022	0.369401609	0.227901285	0.327398406	0.58477193	0.0	0.024937656	0.0	0.0	0.0	0.049117633	0.032643034	0.066225166	0.082077176	0.0	0.353833322	0.180505415	0.367612132	0.46997674	0.0	0.076717049	0.167109182	0.0	0.0	0.330537625	0.409400808	0.407270769	0.490843107	0.328634661	0.0	0.443792079	0.158227889	0.0	0.238328551	0.313189905	0.152908257	0.247572914	0.519414534	0.0	0.285853655	0.308752869	0.192803339	0.93499431	0.690249382	0.761194895	0.855942942	0.493931004	19.77717537	0.408910614	0.178802937	0.587397584	0.179209677	0.5546875	0.12988281	-0.640625	0.67578125	0.106933594	0.04296875	-0.50390625	0.24707031	-0.06982422	-0.52734375	0.25390625	0.09814453	-0.35742188	-0.023071289	-0.07910156	0.73828125	-0.28125	0.08935547	-0.20117188	-0.17089844	-0.11669922	0.22558594	-0.15722656	-0.0061035156	-0.19433594	-0.4296875	-0.51953125	0.59765625	-0.23144531	-0.8359375	0.020629883	-0.25585938	-0.6171875	-0.35742188	0.33398438	-0.22753906	0.04663086	0.09033203	-0.578125	0.006072998	0.390625	0.76953125	-0.33398438	-0.7265625	-0.025024414	0.3125	-0.07763672	-0.46289062	0.61328125	0.55859375	-0.31445312	-0.0546875	0.484375	0.28515625	0.5625	-0.16992188
GT_70859	-0.4710300853164392	0.0		54.51826977			33.33333333	47.36842105																		45.12129795																							30.10240113	26.87496875			70.1792802					0.5390625	0.12890625	-0.6328125	0.65625	0.104003906	-0.0030212402	-0.484375	0.26367188	-0.083496094	-0.51953125	0.25195312	0.09423828	-0.34960938	0.0015106201	-0.047607422	0.76171875	-0.27734375	0.07373047	-0.20507812	-0.15039062	-0.061523438	0.25585938	-0.1484375	-0.040771484	-0.20605469	-0.43164062	-0.515625	0.6328125	-0.2734375	-0.828125	-0.0095825195	-0.2734375	-0.60546875	-0.36523438	0.32421875	-0.23632812	0.057373047	0.06640625	-0.609375	0.0078125	0.375	0.75	-0.34960938	-0.765625	-0.006591797	0.31835938	-0.09326172	-0.48046875	0.6171875	0.53125	-0.32226562	-0.06347656	0.50390625	0.3125	0.58203125	-0.18457031
GT_72113	-2.8160344298254865	7.163895299	8.347786087	2.852522174	3.692129929	4.391527116	5.438809447	4.700644776	3.465612673	4.218474917	6.885284375	5.810660664	7.266579822	4.755903125	5.28610178	5.667613248	6.351248219	7.092944138	6.656330875	8.69550011	7.863150457	6.3807302	6.558990457	4.166570716	6.351161154	4.761904762	0.0	0.0		4.864283551	5.018456614	4.248449558	3.912446605	5.24698428	11.35193814	7.952028343	8.137155033	7.926817073	7.896112215	5.339963763	3.808189986	5.300393851	5.117160124	6.780927782	8.772423964	5.480627098	6.871019561	2.531370485	2.487722359	4.667663426	8.634911762	4.812074365	4.70525128	6.789061717	4.283234782	4.620775598	8.171549288	0.53515625	0.171875	-0.55078125	0.61328125	0.13183594	-0.036621094	-0.48046875	0.25585938	-0.07128906	-0.53515625	0.22363281	0.088378906	-0.43359375	-0.033935547	-0.022949219	0.73046875	-0.27539062	0.026000977	-0.19335938	-0.1640625	-0.00089263916	0.23632812	-0.12695312	-0.011047363	-0.18457031	-0.46484375	-0.46289062	0.62890625	-0.30664062	-0.76171875	0.008728027	-0.28125	-0.5859375	-0.34179688	0.32421875	-0.23339844	0.08496094	0.072265625	-0.609375	0.010498047	0.3203125	0.76171875	-0.41015625	-0.76171875	0.0053100586	0.30078125	-0.10644531	-0.48046875	0.63671875	0.51171875	-0.33398438	-0.038330078	0.5	0.31835938	0.62109375	-0.21972656
GT_72392	-5.013338060427482	0.230844539	0.389971965	0.555515972	0.511702192	0.520402389	0.622268716	0.52830862	0.579140007	0.951886863	0.653472304	0.469820413	0.544205977	0.590576389	0.54511875	0.470885028	0.401024938	0.486878356	0.544920635	0.625798232	0.472986617	0.524796965	0.50089597	0.726375164	1.610420476	1.623514688	0.439516473	0.601212259	0.782298307	1.032403687	0.630254574	0.581916544	0.483113285	0.633397837	0.0	0.569542712	0.608577353	0.497237822	0.63749983	0.638513311	0.342754683	0.502376165	0.756696662	1.355281018	0.30594772	0.544247087	0.967830752	0.538688713	0.506088493	0.880561556	0.938108048	0.487907502	0.812642193	0.630735388	1.416496646	0.772186428	1.410888928	0.5546875	0.15820312	-0.58984375	0.6328125	0.12597656	-0.0087890625	-0.49804688	0.24609375	-0.06542969	-0.54296875	0.23242188	0.087402344	-0.41601562	-0.033447266	-0.04296875	0.73046875	-0.28320312	0.045166016	-0.18945312	-0.16601562	-0.04638672	0.23046875	-0.13378906	-0.0045166016	-0.18847656	-0.45507812	-0.48828125	0.6171875	-0.27929688	-0.7890625	0.012878418	-0.26953125	-0.60546875	-0.34960938	0.32617188	-0.234375	0.068847656	0.087402344	-0.59375	0.0064697266	0.34570312	0.7734375	-0.38476562	-0.75	-0.00579834	0.3125	-0.103515625	-0.47070312	0.625	0.53125	-0.33203125	-0.03857422	0.4921875	0.29882812	0.59375	-0.20214844
GT_72646	-5.972151731719737	0.0		1.086956522	0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0				0.0	0.0	0.0			0.0		0.0				0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0		5.882352941	0.0		0.0	2.437095706			0.0	0.0	0.53515625	0.106933594	-0.6953125	0.67578125	0.08203125	0.020385742	-0.47851562	0.26757812	-0.10058594	-0.49414062	0.2890625	0.080078125	-0.27148438	0.03515625	-0.05810547	0.79296875	-0.265625	0.122558594	-0.22753906	-0.1328125	-0.10205078	0.27148438	-0.16699219	-0.07519531	-0.22265625	-0.40625	-0.5390625	0.65234375	-0.25585938	-0.87109375	-0.026245117	-0.27539062	-0.625	-0.3984375	0.33789062	-0.2421875	0.032226562	0.05126953	-0.61328125	0.018798828	0.41796875	0.7421875	-0.29882812	-0.79296875	-0.023803711	0.33203125	-0.100097656	-0.48632812	0.59765625	0.54296875	-0.32421875	-0.091308594	0.5078125	0.3125	0.5546875	-0.1640625
GT_73687	1.169064847993455		71.53330303	80.13138892	96.22507123			85.0	70.35745946	0.0			64.61687797		83.33334524	51.455342	38.80092421			82.08333333	62.35296618	100.0		83.4782058	69.16666667						79.36505556	84.44444444		94.69694697		17.9349028	27.43956675			93.66375989	75.37884091	76.61525206	93.98148148		96.80583501	100.0	95.97550933	100.0	86.62194955		91.66666667		98.35933836	93.86363636			72.47253516	0.546875	0.12792969	-0.6484375	0.66015625	0.103515625	0.015014648	-0.49414062	0.2578125	-0.07470703	-0.52734375	0.2578125	0.088378906	-0.34960938	-0.0024719238	-0.055419922	0.75390625	-0.27929688	0.08544922	-0.19824219	-0.15722656	-0.083496094	0.24316406	-0.15039062	-0.031982422	-0.20507812	-0.43164062	-0.51953125	0.625	-0.2578125	-0.83203125	0.0008621216	-0.265625	-0.6171875	-0.36523438	0.3359375	-0.24023438	0.044921875	0.07910156	-0.6015625	0.012512207	0.38476562	0.76953125	-0.34375	-0.7578125	-0.016967773	0.32226562	-0.09814453	-0.4765625	0.61328125	0.54296875	-0.3203125	-0.063964844	0.49609375	0.296875	0.5703125	-0.18164062
GT_74453	5.736523035501919	99.93437992	99.7792791	99.74566944	99.61715863	99.46726928	99.77105386	99.72207838	99.81098733	99.88291569	99.50964569	99.89257373	99.83065823	99.71833915	99.67499631	99.67596564	99.76892721	99.86346253	99.62273537	99.90684055	99.79348186	99.70077795	99.72257506	99.73298204	99.42263629	99.62876292	99.71607173	99.63494353	99.7499775	99.79841129	99.65343853	99.69306774	99.25894422	99.63894781	100.0	99.81973989	99.6196238	99.8090295	98.43360951	99.58829104	99.51534133	99.04644172	99.88145261	99.79432035	99.53932209	99.75879988	99.8098516	99.68498495	99.68443541	99.59761452	99.67392918	99.64032252	99.8685521	99.75478603	99.90189949	99.77157726	99.45880564	0.54296875	0.1171875	-0.66015625	0.6796875	0.09814453	0.023925781	-0.48828125	0.265625	-0.08105469	-0.51953125	0.25585938	0.10205078	-0.32617188	0.0046691895	-0.061767578	0.7578125	-0.28320312	0.092285156	-0.203125	-0.16210938	-0.096191406	0.25195312	-0.14941406	-0.03515625	-0.21679688	-0.421875	-0.53515625	0.61328125	-0.24511719	-0.84375	0.0022735596	-0.26367188	-0.609375	-0.35742188	0.33203125	-0.23046875	0.043945312	0.07519531	-0.60546875	0.0087890625	0.39453125	0.76171875	-0.33398438	-0.734375	-0.017333984	0.3203125	-0.080566406	-0.47851562	0.609375	0.54296875	-0.30859375	-0.0703125	0.49609375	0.29882812	0.5625	-0.17089844
GT_77032	1.981251274448001	91.71461479	85.67325515	88.17972427	86.41983436	84.99548168	84.36646787	84.49938848	88.96178572	88.13790943	81.62818531	82.83705334	83.25265034	89.17075037	87.14533188	84.54536205	89.5096305	81.04966427	84.52493253	82.80067149	82.3158794	84.56552754	88.25407658	84.56400643	95.71740836	94.87266035	92.3647653	92.46344229	90.62504688	88.37573794	88.84878673	84.51456546	90.17192469	86.79536006	87.5542013	90.00685438	95.61059096	91.66126729	85.31281656	88.33901025	89.3576335	96.90822137	86.02360219	87.32085966	90.30822261	79.21840585	86.30641185	88.43966942	87.81446862	89.26716256	91.54384044	86.96767517	91.26393015	88.4403992	86.72414488	90.76371694	92.34613179	0.55078125	0.12695312	-0.66015625	0.6640625	0.10107422	0.015563965	-0.49609375	0.25390625	-0.083984375	-0.51953125	0.26757812	0.09082031	-0.3359375	0.00075531006	-0.060546875	0.765625	-0.27929688	0.09277344	-0.20800781	-0.14941406	-0.09082031	0.25585938	-0.15625	-0.041748047	-0.20898438	-0.42578125	-0.52734375	0.62890625	-0.25976562	-0.84375	-0.0064086914	-0.26953125	-0.62109375	-0.38085938	0.33007812	-0.24121094	0.04296875	0.07421875	-0.6015625	0.00970459	0.39453125	0.7578125	-0.3359375	-0.765625	-0.020874023	0.32617188	-0.10107422	-0.47851562	0.609375	0.546875	-0.32617188	-0.064941406	0.49804688	0.29492188	0.56640625	-0.17285156
GT_77683	-5.719897003433774	1.292432057	0.42621187	0.345893905	0.199871908	0.554681953	0.253519408	0.360776324	0.304193882	0.49997	0.14084507	0.430417812	0.258156261	0.270896263	0.291037766	0.139277007	0.321523521	0.602010855	0.5845797	0.300831528	0.433372121	0.17922043	0.90908961	0.388370504	0.119556316	0.410015371	0.461918094	0.0	0.0	0.175981649	0.289187934	0.325986129	0.529117789	0.28068573	0.0	0.277267098	0.08952641	0.273226776	0.256410256	0.266023479	0.17094188	0.315125788	0.320104047	0.069444792	0.42979976	0.25061475	0.183673234	0.290092106	0.253195114	0.212765957	0.225225225	0.557105731	0.513474647	0.331818758	0.0488739	0.183150794	0.710731699	0.546875	0.14355469	-0.62890625	0.6484375	0.111816406	-0.0037078857	-0.49414062	0.25195312	-0.08544922	-0.51953125	0.25585938	0.08251953	-0.36523438	-0.007293701	-0.044433594	0.75390625	-0.27148438	0.07421875	-0.20898438	-0.14648438	-0.064453125	0.24902344	-0.1484375	-0.040283203	-0.19335938	-0.43945312	-0.5	0.6328125	-0.27539062	-0.81640625	-0.004333496	-0.28125	-0.609375	-0.37695312	0.33007812	-0.23925781	0.056396484	0.0703125	-0.6015625	0.012268066	0.375	0.75390625	-0.3515625	-0.77734375	-0.010986328	0.31445312	-0.10595703	-0.4765625	0.6171875	0.53515625	-0.3359375	-0.060546875	0.49804688	0.30664062	0.5859375	-0.18652344
GT_77856	-3.8232381582789694	6.488116987	3.581337907	3.786682956	3.784395346	0.839341476	1.38942371	3.37364711	3.483247465		1.31393545	4.4377296	3.805831801	1.113938875	1.286472149	3.115753695	1.304343478	4.673955203	2.328140733	0.165838308	2.752751911	2.26160116	2.00095664	2.37301949	2.48928716	0.0	3.284478999	0.0		1.398536008	3.293091885	0.819663934	2.406494065	1.908973458	0.0	2.556065287	3.77774282	2.238182432	1.883285676	1.121885731	0.0	3.166512203	1.082435849	2.443160446	2.088043648	2.764425017	2.73766656	0.0	1.969692803	0.757575758	0.647548566	2.40941387	2.305995043	1.778826223	1.60972517	2.903610297	0.0	0.54296875	0.12988281	-0.62890625	0.65234375	0.106933594	0.00982666	-0.48828125	0.26171875	-0.072265625	-0.53125	0.24804688	0.095703125	-0.36328125	-0.013366699	-0.051513672	0.74609375	-0.28320312	0.072265625	-0.19628906	-0.16503906	-0.068847656	0.24023438	-0.14648438	-0.025146484	-0.20507812	-0.43554688	-0.515625	0.6171875	-0.26171875	-0.8203125	0.0043029785	-0.26757812	-0.609375	-0.3515625	0.32617188	-0.23535156	0.056884766	0.080566406	-0.60546875	0.0071105957	0.36914062	0.76171875	-0.359375	-0.7421875	-0.010437012	0.31640625	-0.08691406	-0.4765625	0.6171875	0.53515625	-0.31835938	-0.059814453	0.49804688	0.29882812	0.578125	-0.18457031
GT_78710	3.764504730210876	98.717777	99.35285214	97.64318927	97.26100289	99.10243452	96.22749686	97.08623981	96.93396751	100.0	97.94355948	96.97714566	97.50930449	96.17616797	95.61905689	97.80297053	97.5105674	95.22065448	97.6560351	97.28568791	97.36041211	97.91309014	97.92911891	98.20093886	98.61543283	96.77944222	98.76830482	96.79484103	94.73326333	97.75063702	98.41093606	97.97366989	98.94081683	98.06099474	100.0	98.33690083	99.26079708	98.0423418	98.36925057	97.28660036	98.75534362	97.10191515	97.71409814	97.92981273	99.40829402	97.43191909	97.59689097	97.41313087	98.46246416	98.40012348	98.80006244	98.85419823	89.9033421	98.16448083	98.44013771	98.28681361	98.92072711	0.55078125	0.12060547	-0.6796875	0.6796875	0.095703125	0.037353516	-0.4921875	0.265625	-0.08935547	-0.51171875	0.26757812	0.10058594	-0.31054688	0.0075683594	-0.07128906	0.765625	-0.27929688	0.10253906	-0.20703125	-0.15820312	-0.11279297	0.25585938	-0.15917969	-0.053710938	-0.20800781	-0.41992188	-0.5390625	0.6171875	-0.24804688	-0.86328125	-0.0004196167	-0.26757812	-0.62109375	-0.37890625	0.34570312	-0.23535156	0.04272461	0.06738281	-0.59765625	0.010192871	0.40625	0.7578125	-0.31640625	-0.76171875	-0.02331543	0.3203125	-0.088378906	-0.4765625	0.609375	0.5546875	-0.31445312	-0.07128906	0.50390625	0.29882812	0.5625	-0.16503906
